date,rstar_acm,rn_fwd_9y1y,tp_fwd_9y1y,ACMY10,ACMRNY10,ACMTP10
2023-08-24,2.254511153607318,4.254511153607318,-0.09931300725533632,4.189688370773203,4.689171013585291,-0.49948264281208843
2023-08-25,2.2793416868797607,4.279341686879761,-0.14575156428478397,4.206106085471466,4.730924806368853,-0.5248187208973878
2023-08-28,2.261601923230728,4.261601923230728,-0.14593601634442877,4.166603223077843,4.7058481155354865,-0.5392448924576438
2023-08-29,2.205352589034952,4.205352589034952,-0.08857812153806943,4.094231400529487,4.617036540261021,-0.5228051397315348
2023-08-30,2.2045565425407005,4.2045565425407005,-0.05847073785337109,4.113172304519319,4.615942248241418,-0.5027699437220994
2023-08-31,2.1909460732025394,4.190946073202539,-0.054643202533997126,4.087697996294986,4.597562890703441,-0.5098648944084543
2023-09-01,2.1840983692456675,4.1840983692456675,0.09772779587880809,4.18274594200448,4.578084477266173,-0.3953385352616925
2023-09-05,2.2164235392544995,4.2164235392544995,0.09320129199153282,4.241480046855391,4.627420319570028,-0.38594027271463727
2023-09-06,2.193817229526587,4.193817229526587,0.31185543013128925,4.353216546103419,4.584533999540383,-0.2313174534369642
2023-09-07,2.2241270996779363,4.224127099677936,0.06205494058440042,4.237657238632269,4.639005079204588,-0.40134784057231876
2023-09-08,2.242178566122284,4.242178566122284,-0.014019597223581926,4.222432110982944,4.669013916112492,-0.44658180512954804
2023-09-11,2.2351148728146484,4.235114872814648,0.04870017558159123,4.251739398920824,4.656021505462549,-0.40428210654172503
2023-09-12,2.2526817591697608,4.252681759169761,-0.04204772803531309,4.223479069671443,4.686071949231192,-0.46259287955974937
2023-09-13,2.240731165281879,4.240731165281879,-0.024771906175848457,4.211484399735849,4.667581291035312,-0.4560968912994623
2023-09-14,2.253459800636776,4.253459800636776,-0.02585031292894513,4.238011222064321,4.684607276078096,-0.4465960540137752
2023-09-15,2.1917004397424336,4.191700439742434,0.3439211112420395,4.373288386994596,4.575848190221816,-0.20255980322721978
2023-09-18,2.2028295972707426,4.202829597270743,0.3026371331405908,4.363256616400279,4.595602520141694,-0.23234590374141462
2023-09-19,2.2406564262468365,4.2406564262468365,0.20826256913600538,4.3833638781485025,4.655429133638633,-0.27206525549013083
2023-09-20,2.257723301299798,4.257723301299798,0.13859967949104135,4.3623800919531845,4.688043330498967,-0.3256632385457827
2023-09-21,2.227637307773307,4.227637307773307,0.4739635623487013,4.537788498180062,4.62265264772255,-0.08486414954248822
2023-09-22,2.2197040933821555,4.2197040933821555,0.43047574142132383,4.491650917588792,4.612819393340264,-0.12116847575147194
2023-09-25,2.20075502054263,4.20075502054263,0.6520706871602062,4.608163225502182,4.57582533479484,0.03233789070734172
2023-09-26,2.196048345541392,4.196048345541392,0.6935079709977252,4.625055326481255,4.56702582512265,0.05802950135860474
2023-09-27,2.2112223748164226,4.211222374816423,0.7430640790620622,4.688185233115668,4.58883049601033,0.0993547371053376
