date,y10_pct,dy10_bp,in_window_3chg,in_window_2chg,cum_in_3chg_pct,cum_out_3chg_pct,cum_in_2chg_pct,cum_out_2chg_pct,cum_total_pct
1989-02-02,8.827257896254,-0.8647771988000486,False,False,9.098053114798,8.827257896254,9.098053114798,8.827257896254,8.827257896254
1989-02-03,8.83511330243,0.7855406176000557,False,False,9.098053114798,8.83511330243,9.098053114798,8.83511330243,8.83511330243
1989-02-06,8.819674384573,-1.543891785700069,False,False,9.098053114798,8.819674384573,9.098053114798,8.819674384573,8.819674384573
1989-02-07,8.774942890317,-4.47314942560002,True,False,9.053321620542,8.819674384573,9.098053114798,8.774942890317,8.774942890317
1989-02-08,8.780162545881,0.5219655563999837,True,True,9.058541276106,8.819674384573,9.103272770362,8.774942890317,8.780162545881
1989-02-09,8.996337401779,21.61748558980001,True,True,9.274716132004,8.819674384573,9.31944762626,8.774942890317,8.996337401779
1989-02-10,9.062709953204,6.637255142499932,False,False,9.274716132004,8.886046935998,9.31944762626,8.841315441742,9.062709953204
1989-02-13,9.070833609863,0.8123656659000389,False,False,9.274716132004,8.894170592657,9.31944762626,8.849439098401,9.070833609863
1989-02-14,9.089470075369,1.8636465506000728,False,False,9.274716132004,8.912807058163,9.31944762626,8.868075563907,9.089470075369
1989-02-15,9.068009473902,-2.146060146700002,False,False,9.274716132004,8.891346456696,9.31944762626,8.84661496244,9.068009473902
1989-02-16,9.062766666609,-0.524280729299953,False,False,9.274716132004,8.886103649403001,9.31944762626,8.841372155147,9.062766666609
1989-02-17,9.06871022224,0.5943555630999242,False,False,9.274716132004,8.892047205034,9.31944762626,8.847315710778,9.06871022224
1989-02-21,9.072841806072,0.4131583832000629,False,False,9.274716132004,8.896178788866,9.31944762626,8.85144729461,9.072841806072
1989-02-22,9.143255002863,7.041319679099978,False,False,9.274716132004,8.966591985657,9.31944762626,8.921860491401,9.143255002863
1989-02-23,9.19981411113,5.655910826699895,False,False,9.274716132004,9.023151093924,9.31944762626,8.978419599668,9.19981411113
1989-02-24,9.224345305326,2.453119419600114,False,False,9.274716132004,9.04768228812,9.31944762626,9.002950793864,9.224345305326
1989-02-27,9.190792579691,-3.3552725635001224,False,False,9.274716132004,9.014129562485,9.31944762626,8.969398068229,9.190792579691
1989-02-28,9.147116425477,-4.36761542139994,False,False,9.274716132004,8.970453408271,9.31944762626,8.925721914015,9.147116425477
1989-03-01,9.179652938512,3.2536513034999714,False,False,9.274716132004,9.002989921306,9.31944762626,8.95825842705,9.179652938512
1989-03-02,9.136767528647,-4.288540986499889,False,False,9.274716132004,8.960104511441001,9.31944762626,8.915373017185,9.136767528647
1989-03-03,9.119218300885,-1.7549227762000186,False,False,9.274716132004,8.942555283679,9.31944762626,8.897823789423,9.119218300885
1989-03-06,9.084182678873,-3.5035622011999834,False,False,9.274716132004,8.907519661667001,9.31944762626,8.862788167411,9.084182678873
1989-03-07,9.066811954056,-1.7370724817000749,False,False,9.274716132004,8.89014893685,9.31944762626,8.845417442594,9.066811954056
1989-03-08,9.037589018361,-2.9222935694999563,False,False,9.274716132004,8.860926001155,9.31944762626,8.816194506899,9.037589018361
1989-03-09,9.03740633863,-0.0182679731000945,False,False,9.274716132004,8.860743321424,9.31944762626,8.816011827168,9.03740633863
1989-03-10,9.127152947492,8.97466088620007,False,False,9.274716132004,8.950489930286,9.31944762626,8.90575843603,9.127152947492
1989-03-13,9.132668833734,0.5515886241999723,False,False,9.274716132004,8.956005816528,9.31944762626,8.911274322272,9.132668833734
1989-03-14,9.096985528602,-3.5683305132000243,False,False,9.274716132004,8.920322511396,9.31944762626,8.87559101714,9.096985528602
1989-03-15,9.095689656356,-0.1295872245998808,False,False,9.274716132004,8.919026639150001,9.31944762626,8.874295144894,9.095689656356
1989-03-16,9.082456978327,-1.323267802900041,False,False,9.274716132004,8.905793961121,9.31944762626,8.861062466865,9.082456978327
1989-03-17,9.281434097888,19.89771195610004,False,False,9.274716132004,9.104771080682,9.31944762626,9.060039586426,9.281434097888
1989-03-20,9.280983188402,-0.0450909486000128,False,False,9.274716132004,9.104320171196,9.31944762626,9.05958867694,9.280983188402
1989-03-21,9.281420511665,0.0437323263000166,False,False,9.274716132004,9.104757494459,9.31944762626,9.060026000203,9.281420511665
1989-03-22,9.217534383202,-6.388612846300035,False,False,9.274716132004,9.040871365996,9.31944762626,8.99613987174,9.217534383202
1989-03-23,9.20064374023,-1.6890642972001046,False,False,9.274716132004,9.023980723024,9.31944762626,8.979249228768,9.20064374023
1989-03-27,9.194119081964,-0.6524658265998795,True,False,9.268191473738002,9.023980723024,9.31944762626,8.972724570502,9.194119081964
1989-03-28,9.16448760728,-2.9631474684000736,True,True,9.238559999054,9.023980723024,9.289816151576,8.972724570502,9.16448760728
1989-03-29,9.123891313927,-4.059629335299952,True,True,9.197963705701,9.023980723024,9.249219858223,8.972724570502,9.123891313927
1989-03-30,9.112257992191,-1.163332173600118,False,False,9.197963705701,9.012347401287998,9.249219858223,8.961091248766,9.112257992191
1989-03-31,9.073907672204,-3.835031998699989,False,False,9.197963705701,8.973997081300999,9.249219858223,8.922740928779,9.073907672204
1989-04-03,9.015861534467,-5.804613773699963,False,False,9.197963705701,8.915950943563999,9.249219858223,8.864694791042,9.015861534467
1989-04-04,8.978211040226,-3.765049424099942,False,False,9.197963705701,8.878300449323,9.249219858223,8.827044296801,8.978211040226
1989-04-05,8.973872697052,-0.4338343174000059,False,False,9.197963705701,8.873962106149,9.249219858223,8.822705953627,8.973872697052
1989-04-06,9.009421711593,3.5549014540999124,False,False,9.197963705701,8.909511120689999,9.249219858223,8.858254968168,9.009421711593
1989-04-07,9.084241337214,7.481962562100008,False,False,9.197963705701,8.984330746310999,9.249219858223,8.933074593789,9.084241337214
1989-04-10,9.074991325665,-0.9250011548999736,False,False,9.197963705701,8.975080734761999,9.249219858223,8.92382458224,9.074991325665
1989-04-11,9.091461328832,1.6470003167000868,False,False,9.197963705701,8.991550737929,9.249219858223,8.940294585407,9.091461328832
1989-04-12,9.091691972077,0.0230643244998773,False,False,9.197963705701,8.991781381173999,9.249219858223,8.940525228652,9.091691972077
1989-04-13,9.11162598849,1.9934016412999969,False,False,9.197963705701,9.011715397587,9.249219858223,8.960459245065,9.11162598849
1989-04-14,8.998137512685,-11.34884758049992,False,False,9.197963705701,8.898226921782,9.249219858223,8.84697076926,8.998137512685
1989-04-17,9.025072739815,2.6935227130000072,False,False,9.197963705701,8.925162148912,9.249219858223,8.87390599639,9.025072739815
1989-04-18,8.893844087571,-13.122865224399938,False,False,9.197963705701,8.793933496668,9.249219858223,8.742677344146001,8.893844087571
1989-04-19,8.913130764935,1.9286677363998803,False,False,9.197963705701,8.813220174031999,9.249219858223,8.76196402151,8.913130764935
1989-04-20,9.013295559524,10.01647945890003,False,False,9.197963705701,8.913384968621,9.249219858223,8.862128816099,9.013295559524
1989-04-21,8.97519097022,-3.810458930399996,False,False,9.197963705701,8.875280379317,9.249219858223,8.824024226795,8.97519097022
1989-04-24,8.974778298509,-0.0412671711000456,False,False,9.197963705701,8.874867707605999,9.249219858223,8.823611555084,8.974778298509
1989-04-25,8.958149009675,-1.6629288834000278,False,False,9.197963705701,8.858238418771998,9.249219858223,8.80698226625,8.958149009675
1989-04-26,8.953800529909,-0.4348479765999613,False,False,9.197963705701,8.853889939005999,9.249219858223,8.802633786484,8.953800529909
1989-04-27,8.923695576571,-3.010495333800023,False,False,9.197963705701,8.823784985667999,9.249219858223,8.772528833146,8.923695576571
1989-04-28,8.901189669683,-2.2505906888000027,False,False,9.197963705701,8.801279078779999,9.249219858223,8.750022926258,8.901189669683
