date,lr_mean,lr_med,n,y1_mean,y1_med,n1,pi_lr,rstar,d_lr_mean,d_lr_med,d_y1_mean,d_y1_med,dy1,drn1,dtp1,dy2,drn2,dtp2,dy3,drn3,dtp3,dy5,drn5,dtp5,dy7,drn7,dtp7,dy10,drn10,dtp10
2020-09-16,2.4921875,2.5,16,0.125,0.125,17,2.0,0.4921875,0.0,0.0,0.0,0.0,0.05214424657597194,0.570612314744956,-0.5184680681689813,-0.33442785647201656,-0.016894408061196575,-0.31753344841081166,-0.03301538454671682,-0.20520969969817227,0.17219431515145267,0.6742657690962384,-0.2830980237051195,0.9573637928013579,1.1034578369232106,-0.26972360904611303,1.3731814459693181,1.429275642739647,-0.23154987063989108,1.660825513379538
2020-12-16,2.4921875,2.5,16,0.125,0.125,17,2.0,0.4921875,0.0,0.0,0.0,0.0,0.19583988567738186,-1.161839591477043,1.357679477154422,0.798215746344727,-0.9101205778841437,1.7083363242288763,0.8320260530154472,-0.799158272818401,1.6311843258338454,0.8584825216639835,-0.6562492584217816,1.5147317800857651,1.0704402481833908,-0.5584179557287072,1.628858203912098,1.462475718390921,-0.45752150569093875,1.9199972240818597
2021-03-17,2.4779411764705883,2.5,17,0.1944444444444444,0.125,18,2.0,0.4779411764705883,-0.014246323529411686,0.0,0.06944444444444439,0.0,-0.16530943386570962,-3.196502998555062,3.031193564689352,-0.6185359059392853,-5.570450680860983,4.9519147749217005,0.2917574542448287,-6.274212603224472,6.5659700574693005,3.363519592793407,-6.156132072748177,9.519651665541584,6.408299646986881,-5.607647824025874,12.015947471012755,9.967748645520636,-4.820087105697035,14.78783575121767
2021-06-16,2.4779411764705883,2.5,17,0.25,0.125,18,2.0,0.4779411764705883,0.0,0.0,0.05555555555555561,0.0,2.1034290535748568,9.100629812476418,-6.997200758901567,5.888298927330532,13.135440475400406,-7.247141548069874,8.933514690881527,14.751770540762566,-5.818255849881037,9.431906526626177,14.977825365755592,-5.545918839129415,6.2096188642683625,14.080689612571051,-7.871070748302689,0.4846311012769444,12.500316259523704,-12.015685158246757
2021-09-22,2.463235294117647,2.5,17,0.2916666666666667,0.25,18,2.0,0.4632352941176472,-0.014705882352941124,0.0,0.041666666666666685,0.125,1.5257961515710572,2.259531739304199,-0.733735587733142,4.791982136427006,3.8878409796595736,0.9041411567674351,7.456518991324862,4.720041701754452,2.736477289570416,9.712795115858375,5.181746307359014,4.53104880849936,9.761219565463719,5.079667416188016,4.681552149275703,8.744827404467026,4.670762943088813,4.074064461378213
2021-12-15,2.463235294117647,2.5,17,0.8055555555555556,0.875,18,2.0,0.4632352941176472,0.0,0.0,0.5138888888888888,0.625,-0.3319778133856921,-9.563953855503549,9.231976042117857,-2.3121054979315825,-11.147735654361068,8.835630156429486,-4.919813101538029,-11.97615932984526,7.0563462283072305,-5.791932071144634,-11.898703161949742,6.106771090805108,-3.4256786150696827,-11.126974630556031,7.7012960154863475,1.073052941155228,-9.854232329433499,10.927285270588726
2022-03-16,2.425,2.375,15,2.8125,2.75,16,2.0,0.4249999999999998,-0.03823529411764737,-0.125,2.0069444444444446,1.875,4.539712224861603,-3.36650411000583,7.906216334867433,9.352169273481724,0.31947583671187996,9.032693436769845,9.125388969286075,1.5916398873635274,7.533749081922547,7.210767795145756,2.3344505229162316,4.8763172722295245,6.393560254628561,2.4207475084677466,3.9728127461608143,6.322918653520526,2.280436123195395,4.042482530325131
2022-06-15,2.4338235294117645,2.5,17,3.7777777777777777,3.75,18,2.0,0.4338235294117645,0.008823529411764675,0.125,0.9652777777777777,1.0,-19.08332488746445,7.893504763203474,-26.976829650667923,-28.831615834051092,0.15382901881562105,-28.985444852866713,-27.608189250453208,-2.01822165744856,-25.589967593004648,-24.335856520367916,-3.2603000681479255,-21.075556452219992,-24.584115436671674,-3.4835381039981073,-21.100577332673566,-27.328283012328125,-3.363595523517837,-23.964687488810288
2022-09-21,2.4722222222222223,2.5,18,4.5855263157894735,4.625,19,2.0,0.4722222222222223,0.038398692810457824,0.0,0.8077485380116958,0.875,3.4349666143814517,0.5300349489025358,2.904931665478916,18.665762790286955,3.2079426094575147,15.45782018082944,19.839071452802504,5.491073332228424,14.34799812057408,15.311900460659622,7.355186777951239,7.956713682708383,13.534267886129436,7.716065932681371,5.818201953448066,14.284557517120655,7.417200669898705,6.86735684722195
2022-12-14,2.5069444444444446,2.5,18,5.217105263157895,5.125,19,2.0,0.5069444444444446,0.03472222222222232,0.0,0.6315789473684212,0.5,1.156417294255352,3.0802189110791467,-1.9238016168237948,-0.1617125952734888,3.207260901131015,-3.3689734964045037,-1.4167071508605744,3.0526539979393696,-4.469361148799944,-3.442378809206481,2.6034195982202135,-6.045798407426695,-4.896014177819685,2.219408696670655,-7.11542287449034,-6.365111946199953,1.80565323458719,-8.170765180787143
2023-03-22,2.588235294117647,2.5,17,4.402777777777778,4.25,18,2.0,0.5882352941176472,0.08129084967320255,0.0,-0.814327485380117,-0.875,-27.568057341533247,-13.866582290125873,-13.701475051407375,-40.70911782600799,-25.408439132166816,-15.300678693841174,-40.523020846313784,-28.919742618948163,-11.603278227365621,-33.02828868612346,-29.294647151339603,-3.7336415347838603,-26.455182295927226,-27.4832586779433,1.0280763820160743,-19.92965591317244,-24.364738433600852,4.435082520428413
2023-06-14,2.661764705882353,2.5,17,4.75,4.625,18,2.0,0.6617647058823528,0.07352941176470562,0.0,0.3472222222222223,0.375,-2.456951880777325,-1.0668808217663361,-1.3900710590109888,-5.116564930376644,-1.5705913128921445,-3.545973617484499,-7.545194489277041,-1.967573206951645,-5.577621282325396,-10.436315273389507,-2.344487532362649,-8.091827741026858,-11.66208430804967,-2.43000192486571,-9.23208238318396,-12.309414213771808,-2.3448449692931916,-9.964569244478616
2023-09-20,2.7569444444444446,2.5,18,5.046052631578948,5.125,19,2.0,0.7569444444444446,0.09517973856209183,0.0,0.2960526315789478,0.5,0.5748929916594925,-3.6491738919149697,4.224066883574462,2.9171896007996523,-5.090111570993905,8.007301171793557,4.904200436604711,-5.244697002486198,10.14889743909091,8.537940852497083,-4.680854597958728,13.218795450455811,11.738562512270345,-4.026691326173193,15.765253838443538,15.44246200315591,-3.277648591608351,18.72011059476426
2023-12-13,2.7291666666666665,2.5,18,4.703947368421052,4.625,19,2.0,0.7291666666666665,-0.027777777777778123,0.0,-0.3421052631578956,-0.5,-22.83486406740396,-8.240329438742933,-14.594534628661027,-33.90020720059095,-15.844574237419806,-18.055632963171142,-34.582845779633956,-18.222063613977113,-16.36078216565684,-30.984219030036275,-18.733028694639664,-12.251190335396611,-28.27008572279759,-17.763449264296494,-10.506636458501095,-26.184156321800288,-15.90907884845354,-10.27507747334675
2024-03-20,2.8125,2.5625,18,3.782894736842105,3.875,19,2.0,0.8125,0.08333333333333348,0.0625,-0.9210526315789473,-0.75,-3.9316701040296387,-1.8488236916889278,-2.082846412340711,-5.919790984290607,-3.721445985379912,-2.198344998910695,-5.72247409697173,-4.289848124293361,-1.4326259726783697,-4.28998751711287,-4.3595595388745245,0.06957202176165467,-3.1314505083840594,-4.084413167330769,0.95296265894671,-2.0284065865921797,-3.6126797491535356,1.584273162561356
2024-06-12,2.9078947368421053,2.75,19,4.164473684210527,4.125,19,2.0,0.9078947368421052,0.09539473684210531,0.1875,0.38157894736842257,0.25,-8.258993370738388,-5.07368413093614,-3.1853092398022476,-13.505875613857388,-8.14751621595482,-5.358359397902568,-15.752385256588575,-9.312801049887032,-6.439584206701543,-16.621592450421474,-9.680165786834749,-6.941426663586725,-15.965287124217653,-9.263438603767948,-6.701848520449705,-14.611639005922328,-8.366655425494418,-6.24498358042791
2024-09-18,2.9934210526315788,2.875,19,3.348684210526316,3.375,19,2.0,0.9934210526315788,0.08552631578947345,0.125,-0.8157894736842115,-0.75,-4.642609608968096,-7.770761599796572,3.128151990828476,-0.36627986629080844,-6.019519748431801,5.653239882140992,2.536947969022174,-4.8933959870814725,7.430343956103647,5.9012888507050665,-3.548513409415621,9.449802260120688,7.642581596981035,-2.779704966581731,10.422286563562766,9.023437445657478,-2.1003021101330788,11.123739555790557
2024-12-18,3.111842105263158,3.0,19,3.835526315789474,3.875,19,2.0,1.111842105263158,0.1184210526315792,0.125,0.48684210526315796,0.5,1.8157749228023157,-0.7967861438261892,2.612561066628505,7.613473431686657,1.2484141757159506,6.365059255970706,12.177316186963516,2.46829888776654,9.709017299196976,17.088851333204857,3.5456893693561753,13.543161963848682,18.87378275483531,3.850872410130446,15.022910344704865,19.526977258662548,3.807797075281538,15.71918018338101
2025-03-19,3.111842105263158,3.0,19,3.4539473684210527,3.375,19,2.0,1.111842105263158,0.0,0.0,-0.38157894736842124,-0.5,-5.584181148855105,-0.10421945142384814,-5.479961697431257,-8.537690273923548,-2.493175288350713,-6.044514985572835,-8.024547847941754,-3.201592784092977,-4.822955063848777,-6.204179014904154,-3.433497233991778,-2.7706817809123763,-5.342337806086572,-3.278878704888477,-2.063459101198095,-5.031347142448528,-2.940144191079286,-2.091202951369242
2025-06-18,3.111842105263158,3.0,19,3.506578947368421,3.625,19,2.0,1.111842105263158,0.0,0.0,0.05263157894736814,0.25,-3.1729805812854117,-1.6087236615162759,-1.5642569197691358,-4.410932529926459,-3.0978244242538366,-1.3131081056726224,-3.8278768943921015,-3.5005724811737693,-0.32730441321833226,-2.1142196851271944,-3.4756633488235433,1.361443663696349,-0.9183793708987587,-3.2111276383694154,2.2927482674706567,0.13156779350165237,-2.804839961103589,2.9364077546052414
2025-09-17,3.1184210526315788,3.0,19,3.296052631578948,3.375,19,2.0,1.1184210526315788,0.0065789473684207955,0.0,-0.210526315789473,-0.25,1.5650414245686584,-1.56279923974032,3.1278406643089784,5.458154986038943,0.7929969227172595,4.665158063321684,6.972378589585615,1.8078137409533568,5.164564848632258,7.745033292828962,2.5020966956598834,5.242936597169079,7.732525837393123,2.6160782466841503,5.116447590708972,7.491287299597715,2.4999096190662318,4.991377680531484
2025-12-10,3.131578947368421,3.0,19,3.296052631578948,3.375,19,2.0,1.1315789473684212,0.013157894736842035,0.0,0.0,0.0,-6.997087618437137,-6.511348570365216,-0.48573904807192037,-8.1033692198333,-7.8468803499573525,-0.2564888698759482,-7.688860146803034,-8.091655737361014,0.40279559055798053,-5.9177455663266265,-7.672705262895763,1.754959696569136,-4.283614540566916,-7.022806014169092,2.739191473602176,-2.487621441086496,-6.120735699963831,3.6331142588773346
2026-03-18,3.164473684210526,3.125,19,3.1907894736842106,3.125,19,2.0,1.164473684210526,0.03289473684210531,0.125,-0.10526315789473717,-0.25,11.728549580312464,13.741907902842954,-2.0133583225304896,12.030285033277499,14.47404974169646,-2.4437647084189607,11.942737654939917,14.359590391699806,-2.416852736759889,10.418977310561983,13.305316116891008,-2.886338806329025,8.275719352170263,12.10391244547897,-3.828193093308707,5.39215163182778,10.520499084902557,-5.1283474530747775
